id;arabicVocalized;arabicUnvocalized;transliteration;german;categoryId;category;partOfSpeech;gender;pluralVocalized;pluralUnvocalized;root;usageNote;hint;frequencyBand;cefrLevel;difficulty;stage;tags;status;lemmaVocalized;lemmaUnvocalized;pattern;wordFamily;collocations;register;activeUse;translationNote
lang_fr;الفرنسية;الفرنسية;ālfrnsya;Französisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الفرنسية;الفرنسية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_es;الإسبانية;الإسبانية;ālisbānya;Spanisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الإسبانية;الإسبانية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_it;الإيطالية;الإيطالية;āliyṭālya;Italienisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الإيطالية;الإيطالية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_pt;البرتغالية;البرتغالية;ālbrtghālya;Portugiesisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;البرتغالية;البرتغالية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ru;الروسية;الروسية;ālrwsya;Russisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الروسية;الروسية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_tr;التركية;التركية;āltrkya;Türkisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;التركية;التركية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_fa;الفارسية;الفارسية;ālfārsya;Persisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الفارسية;الفارسية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ur;الأوردية;الأوردية;ālawrdya;Urdu;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الأوردية;الأوردية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_he;العبرية;العبرية;ālʿbrya;Hebräisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;العبرية;العبرية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_el;اليونانية;اليونانية;ālywnānya;Griechisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;اليونانية;اليونانية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_nl;الهولندية;الهولندية;ālhwlndya;Niederländisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الهولندية;الهولندية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_sv;السويدية;السويدية;ālswydya;Schwedisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;السويدية;السويدية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_no;النرويجية;النرويجية;ālnrwyjya;Norwegisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;النرويجية;النرويجية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_da;الدانمركية;الدانمركية;āldānmrkya;Dänisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الدانمركية;الدانمركية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_fi;الفنلندية;الفنلندية;ālfnlndya;Finnisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الفنلندية;الفنلندية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_pl;البولندية;البولندية;ālbwlndya;Polnisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;البولندية;البولندية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_cs;التشيكية;التشيكية;āltshykya;Tschechisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;التشيكية;التشيكية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_sk;السلوفاكية;السلوفاكية;ālslwfākya;Slowakisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;السلوفاكية;السلوفاكية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_hu;الهنغارية;الهنغارية;ālhnghārya;Ungarisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الهنغارية;الهنغارية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ro;الرومانية;الرومانية;ālrwmānya;Rumänisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الرومانية;الرومانية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_bg;البلغارية;البلغارية;ālblghārya;Bulgarisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;البلغارية;البلغارية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_uk;الأوكرانية;الأوكرانية;ālawkrānya;Ukrainisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الأوكرانية;الأوكرانية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_sr;الصربية;الصربية;ālṣrbya;Serbisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الصربية;الصربية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_hr;الكرواتية;الكرواتية;ālkrwātya;Kroatisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الكرواتية;الكرواتية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_bs;البوسنية;البوسنية;ālbwsnya;Bosnisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;البوسنية;البوسنية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_sl;السلوفانية;السلوفانية;ālslwfānya;Slowenisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;السلوفانية;السلوفانية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_sq;الألبانية;الألبانية;ālalbānya;Albanisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الألبانية;الألبانية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_mk;المقدونية;المقدونية;ālmqdwnya;Mazedonisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;المقدونية;المقدونية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_zh;الصينية;الصينية;ālṣynya;Chinesisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الصينية;الصينية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ja;اليابانية;اليابانية;ālyābānya;Japanisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;اليابانية;اليابانية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ko;الكورية;الكورية;ālkwrya;Koreanisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الكورية;الكورية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_hi;الهندية;الهندية;ālhndya;Hindi;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الهندية;الهندية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_bn;البنغالية;البنغالية;ālbnghālya;Bengalisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;البنغالية;البنغالية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_pa;البنجابية;البنجابية;ālbnjābya;Punjabi;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;البنجابية;البنجابية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_gu;الغوجاراتية;الغوجاراتية;ālghwjārātya;Gujarati;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الغوجاراتية;الغوجاراتية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_mr;الماراثية;الماراثية;ālmārāthya;Marathi;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الماراثية;الماراثية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ta;التاميلية;التاميلية;āltāmylya;Tamil;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;التاميلية;التاميلية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_te;التيلوغوية;التيلوغوية;āltylwghwya;Telugu;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;التيلوغوية;التيلوغوية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ml;المالايالامية;المالايالامية;ālmālāyālāmya;Malayalam;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;المالايالامية;المالايالامية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_kn;الكانادا;الكانادا;ālkānādā;Kannada;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الكانادا;الكانادا;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_th;التايلاندية;التايلاندية;āltāylāndya;Thailändisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;التايلاندية;التايلاندية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_vi;الفيتنامية;الفيتنامية;ālfytnāmya;Vietnamesisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الفيتنامية;الفيتنامية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_id;الإندونيسية;الإندونيسية;ālindwnysya;Indonesisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الإندونيسية;الإندونيسية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_ms;الماليزية;الماليزية;ālmālyzya;Malaiisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الماليزية;الماليزية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_sw;السواحلية;السواحلية;ālswāḥlya;Suaheli;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;السواحلية;السواحلية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
lang_am;الأمهرية;الأمهرية;ālamhrya;Amharisch;languages;Sprachen;noun;;;;;"Sprachbezeichnung; für Reise, Medien und Bildung.";"Sprachbezeichnung; für Reise, Medien und Bildung.";extended;B1;4;4;language|proper-name|b1|v012;draft;الأمهرية;الأمهرية;;;;neutral;false;"Eigenname/Fachbezeichnung; CLDR-Bezeichnung, redaktionelle Ausspracheprüfung ausstehend."
